user_id,pid7_reduced,age_bin,interest,activity_window,activity_n_total,activity_n_urls,activity_n_bias,activity_n_news,activity_n_fake,activity_n_fake_ng,activity_n_fake_either,activity_mean_bias,activity_mean_bias_news,activity_p_news,activity_p_fake,activity_p_fake_ng,activity_p_fake_either,activity_p_fake_news,activity_p_fake_news_ng,activity_p_fake_news_either,browser_history_window,browser_history_n_total,browser_history_n_urls,browser_history_n_bias,browser_history_n_news,browser_history_n_fake,browser_history_n_fake_ng,browser_history_n_fake_either,browser_history_mean_bias,browser_history_mean_bias_news,browser_history_p_news,browser_history_p_fake,browser_history_p_fake_ng,browser_history_p_fake_either,browser_history_p_fake_news,browser_history_p_fake_news_ng,browser_history_p_fake_news_either,activity_gs_search_window,activity_gs_search_n_serps,activity_gs_search_n_cmpts,activity_gs_search_n_results,activity_gs_search_n_urls,activity_gs_search_n_urls_bias,activity_gs_search_n_urls_news,activity_gs_search_n_urls_fake,activity_gs_search_n_urls_fake_ng,activity_gs_search_n_urls_fake_either,activity_gs_search_n_serps_w_news,activity_gs_search_n_serps_w_fake,activity_gs_search_n_serps_w_fake_ng,activity_gs_search_n_serps_w_fake_either,activity_gs_search_n_serps_w_fake_news,activity_gs_search_n_serps_w_fake_news_ng,activity_gs_search_n_serps_w_fake_news_either,activity_gs_search_mean_urls,activity_gs_search_mean_cmpts,activity_gs_search_mean_average_bias,activity_gs_search_mean_weighted_bias,activity_gs_search_mean_ranking_bias,activity_gs_search_mean_average_bias_news,activity_gs_search_mean_weighted_bias_news,activity_gs_search_mean_ranking_bias_news,activity_gs_search_p_serps_w_news,activity_gs_search_p_serps_w_fake,activity_gs_search_p_serps_w_fake_ng,activity_gs_search_p_serps_w_fake_either,activity_gs_search_p_serps_w_fake_news,activity_gs_search_p_serps_w_fake_news_ng,activity_gs_search_p_serps_w_fake_news_either,activity_gs_search_p_urls_news,activity_gs_search_p_urls_fake,activity_gs_search_p_urls_fake_ng,activity_gs_search_p_urls_fake_either,activity_gs_search_p_urls_fake_news,activity_gs_search_p_urls_fake_news_ng,activity_gs_search_p_urls_fake_news_either,activity_gs_follow_window,activity_gs_follow_n_total,activity_gs_follow_n_urls,activity_gs_follow_n_bias,activity_gs_follow_n_news,activity_gs_follow_n_fake,activity_gs_follow_n_fake_ng,activity_gs_follow_n_fake_either,activity_gs_follow_n_unique_urls,activity_gs_follow_n_unique_domains,activity_gs_follow_n_unique_urls_bias,activity_gs_follow_n_unique_urls_news,activity_gs_follow_n_unique_urls_fake,activity_gs_follow_mean_bias,activity_gs_follow_mean_bias_news,activity_gs_follow_p_news,activity_gs_follow_p_fake,activity_gs_follow_p_fake_ng,activity_gs_follow_p_fake_either,activity_gs_follow_p_fake_news,activity_gs_follow_p_fake_news_ng,activity_gs_follow_p_fake_news_either,party7,party_cat,age_group,high_interest,college,female,race_r,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
91,Independent/Not sure,45 - 64,Somewhat interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4, No party,45-64,0,1,0,2,,,,,,,,,,
92,Strong Republican,65+,Not at all interested,48.390289351851855,19224.0,16308.0,7523.0,2265.0,0.0,20.0,20.0,0.1053177455802205,0.0919139955849889,0.1388888888888889,0.0,0.0012263919548687,0.0012263919548687,0.0,0.0088300220750551,0.0088300220750551,137.6357986111111,44500.0,44500.0,16728.0,5614.0,0.0,33.0,33.0,0.0932073230511716,0.0374688670829616,0.1261573033707865,0.0,0.0007415730337078,0.0007415730337078,0.0,0.0058781617385108,0.0058781617385108,47.79282407407408,100.0,589.0,1319.0,1137.0,461.0,102.0,0.0,1.0,1.0,33.0,0.0,1.0,1.0,0.0,1.0,1.0,11.37,5.89,0.0081012555641214,0.0208647029945218,0.0127634474304003,-0.0918759259259259,-0.1265096319811875,-0.0346337060552616,0.33,0.0,0.01,0.01,0.0,0.0303030303030303,0.0303030303030303,0.0897097625329815,0.0,0.0008795074758135,0.0008795074758135,0.0,0.0098039215686274,0.0098039215686274,47.79196759259259,56.0,56.0,23.0,1.0,0.0,0.0,0.0,41.0,33.0,13.0,1.0,0.0,0.0393304347826086,-0.1036,0.0178571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1,Strong R,65+,0,0,1,1,-0.232450739836209,0.0891510110783946,-0.0602571793941135,0.0468908607806454,-0.0504254901982534,0.0670087948879979,0.0320063994003966,0.0494108014853945,-0.0091562676835351,0.0810563604983579
93,Strong Democrat,45 - 64,Somewhat interested,185.70447916666663,22742.0,21266.0,2122.0,55.0,0.0,0.0,0.0,0.1534986333647517,0.002890909090909,0.0025862879714097,0.0,0.0,0.0,0.0,0.0,0.0,269.941099537037,30222.0,30222.0,2806.0,133.0,0.0,0.0,0.0,0.1200825730577334,0.0220774436090225,0.0044007676527033,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Strong D,45-64,0,0,1,3,,,,,,,,,,
94,Independent/Not sure,25 - 44,Not at all interested,16.59787037037037,932.0,883.0,642.0,8.0,0.0,0.0,0.0,0.0930457943925233,0.0875,0.0090600226500566,0.0,0.0,0.0,0.0,0.0,0.0,36.89646990740741,3114.0,3114.0,1250.0,13.0,0.0,0.0,0.0,0.0614392799999999,0.0732,0.00417469492614,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4, No party,25-44,0,0,1,1,,,,,,,,,,
95,Not very strong Democrat,18 - 24,Very interested,24.96106481481481,1527.0,1378.0,531.0,17.0,0.0,0.0,0.0,-0.0131625235404896,-0.4357058823529412,0.0123367198838896,0.0,0.0,0.0,0.0,0.0,0.0,115.12958333333331,4110.0,4110.0,1088.0,19.0,0.0,0.0,0.0,-0.0007898897058823,-0.4383263157894737,0.0046228710462287,0.0,0.0,0.0,0.0,0.0,0.0,13.590104166666666,74.0,862.0,1695.0,1492.0,759.0,51.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.16216216216216,11.64864864864865,0.0111619726737866,0.020293848036222,0.0091318753624353,-0.169405303030303,-0.1868623484848485,-0.0174570454545454,0.3243243243243243,0.0,0.0,0.0,0.0,0.0,0.0,0.0341823056300268,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,6,Not very strong D,18-24,1,0,1,3,-0.223418915894796,0.158411547766078,0.0407836794061456,-0.0637109136581224,0.0028544523789306,-0.0123572322801773,-0.0085202937742275,0.0331241360888794,0.0341338792194348,-0.0248666212183453
96,Not very strong Republican,45 - 64,Very interested,34.5675462962963,17987.0,17086.0,14345.0,32.0,0.0,0.0,0.0,0.0319805576856121,0.1356093749999999,0.0018728783799602,0.0,0.0,0.0,0.0,0.0,0.0,42.735358796296296,6475.0,6475.0,2465.0,24.0,0.0,0.0,0.0,0.05184892494929,0.0813874999999999,0.0037065637065637,0.0,0.0,0.0,0.0,0.0,0.0,32.20175925925926,220.0,954.0,3131.0,2736.0,1308.0,187.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,12.436363636363636,4.336363636363636,0.0443412264259406,0.0434457981615851,-0.0008954282643554,-0.090777181547619,-0.0852308816107462,0.0055462999368728,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0683479532163742,0.0,0.0,0.0,0.0,0.0,0.0,32.615775462962965,66.0,66.0,43.0,0.0,0.0,0.0,0.0,61.0,29.0,38.0,0.0,0.0,0.1112860465116279,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Not very strong R,45-64,1,1,0,1,-0.237212147642209,0.0344206256698575,-0.054753312737466,0.0079938709843655,0.0193577105286636,0.012643934682355,-0.0180034742234517,0.0043938825187943,0.0166393697861432,0.0148972770853015
97,Strong Democrat,65+,Somewhat interested,68.07378472222223,6283.0,5765.0,2403.0,0.0,0.0,0.0,0.0,0.036800291302538,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.313125,12501.0,12501.0,4345.0,12.0,0.0,0.0,0.0,0.0385252704257767,0.0513916666666666,0.0009599232061435,0.0,0.0,0.0,0.0,0.0,0.0,11.201006944444444,16.0,175.0,228.0,197.0,144.0,20.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3125,10.9375,0.0372184217171717,0.0585242355059738,0.021305813788802,-0.049526923076923,-0.0495096153846153,1.730769230769227e-05,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.1015228426395939,0.0,0.0,0.0,0.0,0.0,0.0,11.200891203703703,8.0,8.0,5.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.2046,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Strong D,65+,0,0,0,1,-0.198706924082935,0.0111055400092682,-0.0261976061542062,-0.0043216382485236,0.0575218333909157,0.0185827079495271,-0.0027174468776512,-0.0128775005000757,0.0749570207238589,-0.0001838407359357
98,Strong Democrat,25 - 44,Extremely interested,,,,,,,,,,,,,,,,,,90.98657407407408,1942.0,1942.0,927.0,96.0,0.0,0.0,0.0,0.0579645091693635,0.1290222222222222,0.0494335736354273,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Strong D,25-44,1,0,0,3,,,,,,,,,,
99,Independent/Not sure,25 - 44,Not at all interested,12.530381944444445,3047.0,2730.0,771.0,10.0,0.0,0.0,0.0,0.0135229571984436,-0.0127599999999999,0.0036630036630036,0.0,0.0,0.0,0.0,0.0,0.0,99.64626157407407,6883.0,6883.0,2086.0,9.0,0.0,0.0,0.0,0.0056603547459252,-0.0631777777777777,0.0013075693738195,0.0,0.0,0.0,0.0,0.0,0.0,10.245729166666669,26.0,271.0,331.0,313.0,201.0,76.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.038461538461538,10.423076923076923,0.0434486870731607,0.0415487682693971,-0.0018999188037636,-0.1300822916666666,-0.148383421792328,-0.0183011301256613,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.242811501597444,0.0,0.0,0.0,0.0,0.0,0.0,10.24519675925926,10.0,10.0,6.0,2.0,0.0,0.0,0.0,10.0,9.0,6.0,2.0,0.0,-0.0041666666666666,-0.0864,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4, No party,25-44,0,0,1,1,-0.278508440825927,0.0576676673013426,-0.0653055454833538,0.0270242780179468,0.0398136445990547,0.0561565373402905,0.0166046681023755,0.0014578615254389,0.0183155889721721,0.028543538945146
100,Not very strong Republican,25 - 44,Not at all interested,119.50327546296296,50877.0,48419.0,20346.0,54.0,0.0,0.0,0.0,0.0846672564631927,-0.0120037037037037,0.0011152646688283,0.0,0.0,0.0,0.0,0.0,0.0,149.97100694444444,44833.0,44833.0,21564.0,412.0,0.0,0.0,0.0,0.0824593860137265,0.1772245145631068,0.0091896594026721,0.0,0.0,0.0,0.0,0.0,0.0,118.99287037037035,648.0,5918.0,12059.0,10072.0,5492.0,1388.0,5.0,19.0,24.0,348.0,5.0,14.0,19.0,5.0,14.0,19.0,15.54320987654321,9.132716049382717,-0.0467077305513761,-0.0599429508544811,-0.0132352203031049,-0.081160326224027,-0.079428420850193,0.0017319053738339,0.5370370370370371,0.007716049382716,0.0216049382716049,0.0293209876543209,0.014367816091954,0.0402298850574712,0.0545977011494252,0.1378077839555202,0.00049642573471,0.0018864177918983,0.0023828435266084,0.0036023054755043,0.0136887608069164,0.0172910662824207,118.99231481481482,189.0,189.0,98.0,7.0,0.0,0.0,0.0,156.0,94.0,77.0,4.0,0.0,-0.0851204081632653,-0.0407142857142857,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,2,Not very strong R,25-44,0,0,0,1,-0.177603464804711,-7.57933227759312e-05,-0.038472117997288,-0.0377048782562405,0.0240221075568713,-0.0099602396008629,-0.0084165910028241,-0.004339683671048,0.023204869291931,0.0162994209745846
101,Strong Democrat,25 - 44,Very interested,39.81721064814815,1972.0,1858.0,907.0,0.0,0.0,0.0,0.0,0.2267665931642802,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.71296296296296,13100.0,13100.0,9170.0,17.0,0.0,0.0,0.0,0.3181349945474373,-0.0091294117647058,0.0012977099236641,0.0,0.0,0.0,0.0,0.0,0.0,38.95391203703704,16.0,187.0,303.0,273.0,169.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0625,11.6875,0.096777986601605,0.0751600956432568,-0.0216178909583481,-0.01572,0.0086498333333333,0.0243698333333333,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0659340659340659,0.0,0.0,0.0,0.0,0.0,0.0,38.95405092592593,10.0,10.0,6.0,0.0,0.0,0.0,0.0,10.0,8.0,6.0,0.0,0.0,0.21605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Strong D,25-44,1,1,1,1,-0.107270581491572,0.0447698055152297,-0.0870982098360459,-0.0017733643783474,0.0214957463681981,-0.0337028027005764,-0.0364913127691455,0.0266798493069051,0.0360804292149433,0.0066186328294737
102,Not very strong Democrat,25 - 44,Somewhat interested,153.70591435185185,8048.0,7055.0,936.0,2.0,0.0,0.0,0.0,0.0291146367521365,-0.0792,0.0002834868887313,0.0,0.0,0.0,0.0,0.0,0.0,256.6966203703704,23849.0,23849.0,2808.0,92.0,0.0,0.0,0.0,0.0410599358974358,0.0630482758620689,0.0038576040924147,0.0,0.0,0.0,0.0,0.0,0.0,137.42207175925927,112.0,1264.0,1801.0,1670.0,646.0,104.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,14.910714285714286,11.285714285714286,0.0473729274475037,0.0314990528216046,-0.0158738746258991,0.008650720164609,0.0182540339794751,0.0096033138148661,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0622754491017964,0.0,0.0,0.0,0.0,0.0,0.0,137.42197916666666,36.0,36.0,5.0,0.0,0.0,0.0,0.0,35.0,30.0,5.0,0.0,0.0,-0.0424,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Not very strong D,25-44,0,0,1,3,-0.274609321648411,-0.0223856881064072,-0.0581573387218481,-0.0127459637479428,-0.0564065362469232,0.0293145346924688,0.0651068775626005,0.0232080706001239,0.0034160562251282,-0.0213147330727496
103,Strong Democrat,25 - 44,Somewhat interested,,,,,,,,,,,,,,,,,,30.09378472222222,24320.0,24320.0,3771.0,355.0,0.0,0.0,0.0,0.0723538583929992,0.1378273239436619,0.0145970394736842,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Strong D,25-44,0,0,1,1,,,,,,,,,,
104,Independent/Not sure,25 - 44,Not at all interested,120.18234953703704,25040.0,24156.0,3787.0,41.0,0.0,0.0,0.0,0.1250118827568078,-0.008081081081081,0.0016973008776287,0.0,0.0,0.0,0.0,0.0,0.0,125.3616550925926,6665.0,6665.0,1534.0,11.0,0.0,0.0,0.0,0.0668470664928292,-0.1001363636363636,0.0016504126031507,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4, No party,25-44,0,0,1,2,,,,,,,,,,
105,Not very strong Democrat,18 - 24,Not very interested,203.3510648148148,63612.0,57500.0,24318.0,737.0,3.0,5.0,8.0,-0.0266937659346916,-0.1799139143730887,0.0128173913043478,5.217391304347826e-05,8.695652173913044e-05,0.0001391304347826,0.0040705563093622,0.0067842605156037,0.010854816824966,204.39532407407407,39950.0,39950.0,23644.0,911.0,1.0,2.0,3.0,0.026615179326679,-0.091296282973621,0.0228035043804755,2.503128911138924e-05,5.006257822277847e-05,7.509386733416771e-05,0.0010976948408342,0.0021953896816684,0.0032930845225027,203.28954861111112,2118.0,24171.0,37535.0,33566.0,19747.0,3974.0,20.0,19.0,39.0,1171.0,13.0,16.0,29.0,13.0,16.0,29.0,15.847969782813976,11.412181303116148,-0.0799709263214874,-0.0788496601254487,0.0011212661960386,-0.1214654563613665,-0.1169954626523431,0.0044699937090234,0.552880075542965,0.006137865911237,0.0075542965061378,0.0136921624173748,0.0111016225448334,0.013663535439795,0.0247651579846285,0.1183936125841625,0.0005958410296132,0.0005660489781326,0.0011618900077459,0.0050327126321087,0.0047810770005032,0.0098137896326119,203.2884027777777,596.0,596.0,353.0,69.0,1.0,1.0,2.0,568.0,354.0,330.0,67.0,2.0,-0.0673495750708215,-0.1396136363636363,0.1157718120805369,0.0016778523489932,0.0016778523489932,0.0033557046979865,0.0144927536231884,0.0144927536231884,0.0289855072463768,6,Not very strong D,18-24,0,0,1,1,-0.225772012788815,0.0157929557658593,-0.0094025889433986,-0.0102754011046468,-0.0055659300207498,-0.0169012762301654,-0.0197978130486445,0.0083636959585828,0.0011082046701555,-0.0061757468977458
106,Strong Democrat,25 - 44,Extremely interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Strong D,25-44,1,1,0,1,,,,,,,,,,
107,Strong Democrat,65+,Extremely interested,167.49243055555556,3087.0,2144.0,765.0,50.0,0.0,0.0,0.0,0.1304011764705889,0.0397499999999999,0.023320895522388,0.0,0.0,0.0,0.0,0.0,0.0,254.1712962962963,16824.0,16824.0,6096.0,306.0,0.0,0.0,0.0,0.1009976706036745,0.06384,0.0181883024251069,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Strong D,65+,1,0,0,3,,,,,,,,,,
108,Strong Democrat,45 - 64,Somewhat interested,48.110844907407404,16025.0,15050.0,3611.0,1001.0,0.0,0.0,0.0,0.0051274993076709,-0.2706061,0.0665116279069767,0.0,0.0,0.0,0.0,0.0,0.0,137.74633101851853,43966.0,43966.0,10601.0,3478.0,0.0,2.0,2.0,-0.0166386850297141,-0.2709898617511521,0.0791065823590956,0.0,4.5489696583723785e-05,4.5489696583723785e-05,0.0,0.0005750431282346,0.0005750431282346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Strong D,45-64,0,0,0,1,,,,,,,,,,
109,Not very strong Democrat,45 - 64,Not very interested,149.16097222222223,43030.0,41252.0,7033.0,4413.0,0.0,0.0,0.0,0.290112000568771,0.3626317697711307,0.1069766314360515,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,149.50119212962963,175.0,1886.0,2827.0,2562.0,1248.0,245.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,14.64,10.777142857142858,0.0701838270368372,0.0719729677301321,0.0017891406932948,0.0650203131115459,0.0735662131263224,0.0085459000147764,0.4228571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0956284153005464,0.0,0.0,0.0,0.0,0.0,0.0,146.4733449074074,70.0,70.0,31.0,2.0,0.0,0.0,0.0,68.0,59.0,30.0,2.0,0.0,0.1144129032258064,0.0963499999999999,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,6,Not very strong D,45-64,0,1,0,1,-0.223186709349658,0.0496951045899484,-0.0194064706282139,0.0188051240761835,-0.017651959502394,0.0128502486552513,0.0112376403159091,0.0199634789150731,0.0153414167762704,-0.0313324935234888
110,Strong Democrat,45 - 64,Somewhat interested,,,,,,,,,,,,,,,,,,90.98739583333334,57023.0,57023.0,6944.0,1457.0,0.0,0.0,0.0,-0.1257047091013824,0.0696698620689655,0.0255510934184451,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Strong D,45-64,0,0,1,3,,,,,,,,,,
111,Lean Democrat,25 - 44,Not at all interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Ind/Lean D,25-44,0,0,1,1,,,,,,,,,,
112,Strong Democrat,65+,Extremely interested,29.43282407407408,11866.0,10598.0,4754.0,175.0,0.0,13.0,13.0,0.0829787757677738,-0.0365294520547945,0.0165125495376486,0.0,0.0012266465370824,0.0012266465370824,0.0,0.0742857142857142,0.0742857142857142,,,,,,,,,,,,,,,,,,29.178738425925925,312.0,3503.0,5579.0,4909.0,2802.0,791.0,0.0,31.0,31.0,199.0,0.0,8.0,8.0,0.0,8.0,8.0,15.73397435897436,11.227564102564102,0.0308352978880117,0.0254947436309504,-0.0053405542570613,-0.0144297586150176,-0.0110544303275906,0.003375328287427,0.6378205128205128,0.0,0.0256410256410256,0.0256410256410256,0.0,0.0402010050251256,0.0402010050251256,0.1611326135669179,0.0,0.0063149317579955,0.0063149317579955,0.0,0.0391908975979772,0.0391908975979772,29.17869212962963,140.0,140.0,80.0,26.0,0.0,1.0,1.0,128.0,92.0,74.0,25.0,1.0,0.0965274999999999,0.0979909090909091,0.1857142857142857,0.0,0.0071428571428571,0.0071428571428571,0.0,0.0384615384615384,0.0384615384615384,7,Strong D,65+,1,0,1,1,-0.268751034231655,0.0349579275982381,-0.0537240394207822,-0.0051297232700048,-0.0122058423918448,-0.0172464882934465,-0.0230272911845444,-0.0006713326564164,-0.0219779813251417,-0.0003941333324897
113,Strong Republican,65+,Somewhat interested,118.03805555555556,5802.0,5175.0,799.0,97.0,0.0,6.0,6.0,0.1204399249061334,0.3704926315789474,0.018743961352657,0.0,0.001159420289855,0.001159420289855,0.0,0.0618556701030927,0.0618556701030927,200.2297685185185,12335.0,12335.0,2091.0,142.0,0.0,6.0,6.0,0.0871267336202773,0.284434074074074,0.0115119578435346,0.0,0.0004864207539521,0.0004864207539521,0.0,0.0422535211267605,0.0422535211267605,84.19858796296296,52.0,513.0,795.0,689.0,315.0,65.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,9.865384615384617,0.092092942002442,0.1040472634454254,0.0119543214429834,0.0468753205128205,0.0360259134615384,-0.010849407051282,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0943396226415094,0.0,0.0,0.0,0.0,0.0,0.0,84.19324074074073,32.0,32.0,8.0,2.0,0.0,0.0,0.0,30.0,18.0,6.0,1.0,0.0,0.1741124999999999,0.4281,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1,Strong R,65+,0,1,0,1,-0.224803149517943,0.0778013846557397,-0.0942489307689453,0.0687885791129115,-0.0209797534309006,0.0714742912409407,0.0273278548373885,0.0180189370229748,0.0170302767136059,0.0095235900264675
114,Strong Democrat,45 - 64,Somewhat interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Strong D,45-64,0,0,1,1,,,,,,,,,,
115,Lean Democrat,25 - 44,Extremely interested,17.97886574074074,588.0,558.0,268.0,0.0,0.0,0.0,0.0,0.0597847014925371,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Ind/Lean D,25-44,1,1,1,3,,,,,,,,,,
116,Strong Democrat,45 - 64,Very interested,151.8183912037037,92823.0,85770.0,19606.0,1069.0,4.0,13.0,13.0,0.0027623329592975,-0.1211763962065332,0.0124635653491896,4.663635303719249e-05,0.0001515681473708,0.0001515681473708,0.0037418147801683,0.0121608980355472,0.0121608980355472,149.39364583333332,96993.0,96993.0,17210.0,723.0,2.0,21.0,21.0,0.0020348518303312,-0.1374481146304675,0.0074541461754972,2.062004474549709e-05,0.0002165104698277,0.0002165104698277,0.0027662517289073,0.0290456431535269,0.0290456431535269,150.15019675925927,1297.0,12969.0,20365.0,18087.0,9963.0,3254.0,11.0,12.0,23.0,713.0,5.0,11.0,16.0,5.0,11.0,16.0,13.94525828835775,9.999228989976867,-0.0160306260682762,-0.0167772414953718,-0.0007466154270955,-0.0709836056534599,-0.0708400759231031,0.0001435297303567,0.5497301464919044,0.0038550501156515,0.0084811102544333,0.0123361603700848,0.0070126227208976,0.0154277699859747,0.0224403927068723,0.1799082213744678,0.000608171614972,0.0006634599436059,0.0012716315585779,0.0033804548248309,0.0036877688998156,0.0070682237246465,150.15034722222222,492.0,492.0,215.0,89.0,0.0,0.0,0.0,385.0,253.0,178.0,77.0,0.0,-0.0376297674418604,-0.096638028169014,0.1808943089430894,0.0,0.0,0.0,0.0,0.0,0.0,7,Strong D,45-64,1,1,1,1,-0.211834224066206,-0.0247652488321992,-0.0562083022152502,-0.0116582384731757,-0.0519398200399501,0.0184540497892379,0.0169503468600819,-0.0001097384832169,-0.0002981352187796,0.0013825616287195
117,Lean Democrat,45 - 64,Not very interested,192.2299305555556,126140.0,116313.0,28906.0,214.0,9.0,6.0,15.0,0.0359504289766873,0.0613414965986394,0.0018398631279392,7.737742126847385e-05,5.158494751231591e-05,0.0001289623687807,0.0420560747663551,0.02803738317757,0.0700934579439252,281.9348958333333,135429.0,135429.0,26994.0,366.0,2.0,46.0,48.0,0.0236127102319033,0.029729799426934,0.0027025230932813,1.4767885755635794e-05,0.0003396613723796,0.0003544292581352,0.0054644808743169,0.1256830601092896,0.1311475409836065,102.06023148148148,12.0,136.0,287.0,268.0,196.0,91.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33333333333333,11.333333333333334,-0.004736914669469,-0.031717736191138,-0.0269808215216689,-0.1044277965995357,-0.1353320603036854,-0.0309042637041497,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.3395522388059701,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,5,Ind/Lean D,45-64,0,0,1,1,-0.120336738763724,0.0610563941490561,-0.0874820985660408,-0.0153644994330554,-0.0380636621090139,0.0190823602949233,0.0051540073931224,-0.0257669654184128,-0.0067294398237598,0.0264883693250425
