caseid,pid7_reduced,age_bin,browse_window,browse_n_total,browse_n_total_news,browse_n_total_bias,browse_n_total_fake,browse_n_total_fake_ng,browse_n_total_fake_either,browse_mean_bias,browse_mean_bias_news,browse_exposed_news,browse_exposed_fake,browse_exposed_fake_ng,browse_exposed_fake_either,browse_p_total_news,browse_p_total_fake,browse_p_total_fake_news,browse_p_total_fake_ng,browse_p_total_fake_news_ng,browse_p_total_fake_either,browse_p_total_fake_news_either,search_window,search_n_serps,search_n_results,search_n_urls,search_n_urls_bias,search_n_urls_news,search_n_urls_fake,search_n_urls_fake_ng,search_n_urls_fake_either,search_n_serps_w_news,search_n_serps_w_fake,search_n_serps_w_fake_ng,search_n_serps_w_fake_either,search_n_serps_w_fake_news,search_n_serps_w_fake_news_ng,search_n_serps_w_fake_news_either,search_mean_urls,search_mean_cmpts,search_mean_average_bias,search_mean_weighted_bias,search_mean_ranking_bias,search_mean_average_bias_news,search_mean_weighted_bias_news,search_mean_ranking_bias_news,search_p_serps_w_news,search_p_serps_w_fake,search_p_serps_w_fake_ng,search_p_serps_w_fake_either,search_p_serps_w_fake_news,search_p_serps_w_fake_news_ng,search_p_serps_w_fake_news_either,search_p_urls_news,search_p_urls_fake,search_p_urls_fake_ng,search_p_urls_fake_either,search_p_urls_news_fake,search_p_urls_news_fake_ng,search_p_urls_news_fake_either,history_window,history_n_clicks,history_n_news,history_n_bias,history_n_fake,history_n_fake_ng,history_n_fake_either,history_mean_bias,history_mean_bias_news,history_p_news,history_p_bias,history_p_fake,history_p_fake_ng,history_p_fake_either,history_p_fake_news,history_p_fake_news_ng,history_p_fake_news_either,follow_window,follow_n_clicks,follow_n_news,follow_n_bias,follow_n_fake,follow_n_fake_ng,follow_n_fake_either,follow_mean_bias,follow_mean_bias_news,follow_p_news,follow_p_bias,follow_p_fake,follow_p_fake_ng,follow_p_fake_either,follow_p_fake_news,follow_p_fake_news_ng,follow_p_fake_news_either,race,newsint,college,female,high_news,age_group,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
93,Not very strong Democrat,45 - 64,124.0405324074074,1300.2,0.0,206.0,0.0,0.0,0.0,0.0103097215812951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.16486111111112,3945.0,78.0,449.0,0.0,0.0,0.0,0.1582948775055679,0.3652533333333333,0.0197718631178707,0.1138149556400507,0.0,0.0,0.0,0.0,0.0,0.0,247.7831365740741,72.0,1.0,13.0,0.0,0.0,0.0,0.1614461538461538,0.0558,0.0138888888888888,0.1805555555555555,0.0,0.0,0.0,0.0,0.0,0.0,White,Most of the time,0,1,1,45-64,0.154094983411544,-0.0426018880081678,-0.0378669158105313,-0.0594829345205533,-0.194722855794678,-0.0783983308712539,0.0926471414667467,-0.0466345650400294,-0.0568124543814474,0.0477619734632419
94,Strong Democrat,45 - 64,56.89462962962963,426.0,3.0,143.0,0.0,0.0,0.0,0.0020043427230046,0.1089333333333333,1.0,0.0,0.0,0.0,0.0070422535211267,0.0,0.0,0.0,0.0,0.0,0.0,40.94798611111111,23.0,303.0,228.0,124.0,32.0,0.0,1.0,1.0,14.0,0.0,1.0,1.0,0.0,1.0,1.0,9.91304347826087,4.0,0.0280424882089587,0.0364821963506837,0.0084397081417249,-0.063501282051282,-0.0541954914529914,0.0093057905982905,0.6086956521739131,0.0,0.0434782608695652,0.0434782608695652,0.0,0.0714285714285714,0.0714285714285714,0.1403508771929824,0.0,0.0043859649122807,0.0043859649122807,0.0,0.03125,0.03125,162.59135416666666,6975.0,2609.0,4120.0,293.0,21.0,314.0,0.0586865776699029,0.0252645310690852,0.3740501792114695,0.5906810035842294,0.0420071684587813,0.003010752688172,0.0450179211469534,0.1123035645841318,0.0080490609428899,0.1203526255270218,160.2217013888889,801.0,264.0,382.0,28.0,3.0,31.0,0.0401523560209424,0.0253203921568627,0.3295880149812734,0.4769038701622971,0.0349563046192259,0.0037453183520599,0.0387016229712858,0.106060606060606,0.0113636363636363,0.1174242424242424,White,Most of the time,1,1,1,45-64,0.111348952713008,0.0029431196667461,0.0176011997912226,-0.0567745208111594,0.0026507189538321,-0.0184502511404249,0.0015214019781714,0.0271323314660956,-0.0067308845607175,-0.012441736535802
95,Strong Democrat,45 - 64,161.07675925925926,80610.31746031746,93.0,18557.00833333333,0.0,0.0,0.0,0.0271481797147751,0.1274075268817203,1.0,0.0,0.0,0.0,0.0011536984709901,0.0,0.0,0.0,0.0,0.0,0.0,69.23938657407408,430.0,6835.0,5644.0,2076.0,252.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,13.125581395348837,5.009302325581396,0.1832095686398649,0.1915350773698725,0.0083255087300075,0.0871075369458128,0.0955108822660759,0.0084033453202631,0.2697674418604651,0.0,0.0,0.0,0.0,0.0,0.0,0.0446491849751949,0.0,0.0,0.0,0.0,0.0,0.0,252.8040625,6419.0,704.0,2221.0,7.0,5.0,12.0,0.1973187303016659,0.1346069423929099,0.1096744041127901,0.3460040504751518,0.0010905125408942,0.0007789375292101,0.0018694500701043,0.0099431818181818,0.0071022727272727,0.0170454545454545,251.97675925925927,2572.0,230.0,589.0,1.0,1.0,2.0,0.1559044142614601,0.1559853982300885,0.0894245723172628,0.22900466562986,0.0003888024883359,0.0003888024883359,0.0007776049766718,0.0043478260869565,0.0043478260869565,0.008695652173913,White,Only now and then,0,1,0,45-64,0.270432446915702,-0.0330102115666618,0.0202314453218751,-0.061366283440335,-0.0556624270121897,0.004486576202003,-0.0282228760075879,0.0235132892771154,0.0011687241009476,0.0079745711739209
96,Strong Democrat,45 - 64,160.78961805555556,32677.13134920635,3289.4333333333334,25388.19087301588,15.0,53.5,61.5,0.0393975048590787,-0.1875922043310398,1.0,1.0,1.0,1.0,0.1006646911009594,0.0004590366222696,0.0045600559366861,0.0016372306194282,0.0162641995075139,0.0018820501513053,0.0186962293404132,72.19528935185186,411.0,6294.0,5019.0,3229.0,1297.0,16.0,14.0,26.0,262.0,11.0,11.0,18.0,11.0,11.0,18.0,12.211678832116789,4.520681265206813,-0.048954872569129,-0.0554987976206315,-0.0065439250515024,-0.1007140663232965,-0.1046619052024372,-0.0039478388791406,0.6374695863746959,0.0267639902676399,0.0267639902676399,0.0437956204379562,0.0419847328244274,0.0419847328244274,0.0687022900763358,0.2584180115560868,0.0031878860330743,0.00278940027894,0.0051803148037457,0.0123361603700848,0.0107941403238242,0.0200462606013878,250.07322916666664,30531.0,5516.0,22413.0,24.0,84.0,101.0,0.0148288627136037,-0.222978881171391,0.1806688284039173,0.734106318168419,0.0007860862729684,0.0027513019553896,0.0033081130654089,0.0043509789702683,0.015228426395939,0.0183103698332124,250.6921180555556,1789.0,409.0,901.0,7.0,6.0,12.0,-0.1210559378468368,-0.1676416879795396,0.2286193404136389,0.5036333147009503,0.0039128004471771,0.0033538289547233,0.0067076579094466,0.0171149144254278,0.0146699266503667,0.0293398533007334,White,Most of the time,1,1,1,45-64,0.189799055658685,-0.0328657554781504,0.0252257971453532,-0.0057581163927803,0.013767309772628,-0.0085735510537892,0.0108633639335388,0.0070230294014341,0.0062559974605582,0.0112508133772461
97,Strong Democrat,45 - 64,147.58131944444443,25083.7,774.0,20171.25,11.0,115.0,115.0,0.0428374319445164,-0.1608998062015504,1.0,1.0,1.0,1.0,0.0308566917958674,0.0004385317955485,0.0142118863049095,0.0045846505898252,0.148578811369509,0.0045846505898252,0.148578811369509,72.73625,277.0,3925.0,2966.0,1934.0,666.0,0.0,3.0,3.0,152.0,0.0,2.0,2.0,0.0,2.0,2.0,10.707581227436824,4.285198555956678,0.0216937834418217,0.0243894639148596,0.0026956804730378,-0.0831729077940578,-0.0964156539515487,-0.0132427461574909,0.5487364620938628,0.0,0.0072202166064981,0.0072202166064981,0.0,0.0131578947368421,0.0131578947368421,0.2245448415374241,0.0,0.0010114632501685,0.0010114632501685,0.0,0.0045045045045045,0.0045045045045045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,Most of the time,1,0,1,45-64,0.17883338226301,-0.0181652841664585,0.0510879900355186,-0.0459410238825468,0.023152545833251,0.0009381570293698,-0.0014788987067853,-0.0121419971422257,-0.0018925840186147,-0.0079070316593734
98,Strong Republican,45 - 64,160.1762962962963,3371.373809523809,29.0,1492.5238095238094,6.0,0.0,6.0,0.033057130871476,0.449151724137931,1.0,1.0,0.0,1.0,0.0086018346343196,0.0017796899243419,0.2068965517241379,0.0,0.0,0.0017796899243419,0.2068965517241379,73.82721064814815,46.0,672.0,515.0,269.0,61.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.195652173913045,4.586956521739131,0.0554600312091009,0.0849412254182736,0.0294811942091726,-0.0846596581196581,-0.0692292014244065,0.0154304566952515,0.3478260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.1184466019417475,0.0,0.0,0.0,0.0,0.0,0.0,252.9631481481481,1258.0,275.0,664.0,0.0,4.0,4.0,0.1316757530120481,0.0434926923076923,0.2186009538950715,0.5278219395866455,0.0,0.0031796502384737,0.0031796502384737,0.0,0.0145454545454545,0.0145454545454545,252.9580439814815,739.0,77.0,344.0,0.0,0.0,0.0,0.190859011627907,0.0759671232876712,0.1041948579161028,0.4654939106901218,0.0,0.0,0.0,0.0,0.0,0.0,White,Most of the time,1,1,1,45-64,0.13143607857517,-0.0377984009869099,-0.0023509562644209,-0.0179900214297556,-0.0454596153634513,0.0108346900332025,-0.0156189142330528,-0.0310253434991475,-0.0116084761434915,0.0117509344677661
99,Independent/Not sure,25 - 44,53.313159722222224,1339.2166666666667,0.0,653.85,0.0,0.0,0.0,0.0066228753126827,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.46256944444445,15.0,232.0,168.0,88.0,12.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,4.933333333333334,0.0614769682539682,0.0691769195389266,0.0076999512849584,-0.077875,-0.1017157738095237,-0.0238407738095237,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,225.1757523148148,7129.0,185.0,2002.0,1.0,5.0,5.0,0.1517806193806193,-0.18776875,0.0259503436667134,0.2808248001122177,0.0001402721279281,0.0007013606396409,0.0007013606396409,0.0054054054054054,0.027027027027027,0.027027027027027,225.95778935185183,453.0,8.0,142.0,0.0,0.0,0.0,0.2525838028169014,-0.054175,0.0176600441501103,0.3134657836644591,0.0,0.0,0.0,0.0,0.0,0.0,White,Don't know,1,1,0,25-44,0.167996453563383,-0.0884710354532089,-0.0325119582289322,-0.1157028615861,-0.0125156151278911,-0.0172772224815316,0.0846929287998475,0.0456646393878005,-0.0193733299229203,-0.0140372137812709
100,Strong Democrat,25 - 44,133.3922685185185,9847.854761904762,143.33333333333331,7500.009523809524,0.0,2.0,2.0,-0.0224938646052717,-0.0202736046511627,1.0,0.0,1.0,1.0,0.0145547773397106,0.0,0.0,0.000203089916368,0.013953488372093,0.000203089916368,0.013953488372093,49.57642361111111,120.0,1784.0,1403.0,803.0,312.0,3.0,1.0,4.0,62.0,3.0,1.0,4.0,3.0,1.0,4.0,11.691666666666666,4.666666666666667,0.0314090157477395,0.0296873137277427,-0.0017217020199968,-0.0895124498649498,-0.0896798200530954,-0.0001673701881456,0.5166666666666667,0.025,0.0083333333333333,0.0333333333333333,0.0483870967741935,0.0161290322580645,0.064516129032258,0.2223806129722024,0.0021382751247327,0.0007127583749109,0.0028510334996436,0.0096153846153846,0.0032051282051282,0.0128205128205128,229.0291319444445,7387.0,384.0,3958.0,6.0,1.0,7.0,-0.0170236230419403,-0.0683185483870967,0.0519832137538919,0.5358061459320428,0.0008122377149045,0.000135372952484,0.0009476106673886,0.015625,0.0026041666666666,0.0182291666666666,229.9612037037037,1088.0,129.0,365.0,1.0,0.0,1.0,-0.0438920547945205,-0.0775587301587301,0.1185661764705882,0.3354779411764705,0.0009191176470588,0.0,0.0009191176470588,0.0077519379844961,0.0,0.0077519379844961,White,Most of the time,1,1,1,25-44,0.141776613071005,-0.0298330721341427,0.025426526705728,-0.0397683087840334,0.0010075324911336,0.0221872222169508,-0.0073806331472503,-0.0096004857272729,0.004920739707126,0.0190085875540775
101,Independent/Not sure,25 - 44,99.7579976851852,314.5,2.0,132.0,0.0,0.0,0.0,0.0034022257551669,0.3391,1.0,0.0,0.0,0.0,0.0063593004769475,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.6537847222222,3150.0,93.0,496.0,0.0,2.0,2.0,0.0525516129032258,0.0260942528735632,0.0295238095238095,0.1574603174603174,0.0,0.0006349206349206,0.0006349206349206,0.0,0.021505376344086,0.021505376344086,185.76332175925927,148.0,4.0,23.0,0.0,0.0,0.0,-0.0366130434782608,-0.0232249999999999,0.027027027027027,0.1554054054054054,0.0,0.0,0.0,0.0,0.0,0.0,Black,Some of the time,1,1,0,25-44,,,,,,,,,,
102,Not very strong Republican,45 - 64,134.26340277777777,57433.16666666666,139.57142857142856,7958.059523809523,1.0,1.0,2.0,0.0104998401268057,-0.0911997952917093,1.0,1.0,1.0,1.0,0.0024301538061009,1.741154211126556e-05,0.007164790174002,1.741154211126556e-05,0.007164790174002,3.482308422253112e-05,0.014329580348004,48.250902777777775,81.0,939.0,772.0,314.0,136.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,9.530864197530864,3.925925925925926,-0.0135323766146134,-0.0571119531586352,-0.0435795765440218,-0.1884944286616161,-0.1896721947207008,-0.0011777660590847,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.1761658031088082,0.0,0.0,0.0,0.0,0.0,0.0,233.0930555555556,16348.0,515.0,5676.0,1.0,5.0,6.0,0.1207449964763918,-0.0734444007858546,0.0315023244433569,0.3471984340592121,6.116956202593589e-05,0.0003058478101296,0.0003670173721556,0.0019417475728155,0.0097087378640776,0.0116504854368932,95.95765046296296,44.0,15.0,23.0,0.0,0.0,0.0,-0.1530782608695652,-0.2868,0.3409090909090909,0.5227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,White,Most of the time,0,1,1,45-64,0.0742857462716981,-0.0220971288826636,0.0204441525672145,-0.0153383519281002,-0.0428360030546662,-0.0012178665672255,0.0049872511236448,0.003172176757744,-0.0187148056630661,-0.0007681905428675
103,Not very strong Democrat,45 - 64,121.28216435185185,216754.21904761903,8394.133333333333,45317.357142857145,0.0,1.0,1.0,0.0084217813280989,0.0006303318984687,1.0,0.0,1.0,1.0,0.0387265049336327,0.0,0.0,4.6135203475799865e-06,0.0001191308215261,4.6135203475799865e-06,0.0001191308215261,44.07553240740741,1286.0,19116.0,14551.0,8899.0,1791.0,7.0,3.0,10.0,627.0,6.0,3.0,9.0,6.0,3.0,9.0,11.3149300155521,4.641524105754277,-0.0038141721471094,-0.0005055704282942,0.0033086017188151,-0.1204657162756401,-0.1165892758715412,0.0038764404040988,0.4875583203732503,0.0046656298600311,0.0023328149300155,0.0069984447900466,0.0095693779904306,0.0047846889952153,0.0143540669856459,0.1230843241014363,0.0004810665933612,0.0002061713971548,0.0006872379905161,0.0039084310441094,0.0016750418760469,0.0055834729201563,58.60170138888889,82246.0,5106.0,23321.0,0.0,1.0,1.0,0.0359190686505724,-0.1821818641618497,0.0620820465432969,0.2835517836733701,0.0,1.2158646013179972e-05,1.2158646013179972e-05,0.0,0.0001958480219349,0.0001958480219349,58.53241898148149,1400.0,63.0,518.0,0.0,1.0,1.0,-0.0783362934362934,-0.1484965517241379,0.045,0.37,0.0,0.0007142857142857,0.0007142857142857,0.0,0.0158730158730158,0.0158730158730158,Hispanic,Only now and then,1,1,0,45-64,0.116795093053467,-0.0236769950902637,0.0218893004257231,-0.0393911665192192,0.021582149525595,0.0092812277865505,-0.0125759981645872,0.0056979811644867,-0.002262235336491,-0.007996555717541
104,Independent/Not sure,18 - 24,182.48039351851853,72772.06190476191,1841.0,46829.66666666666,43.0,73.0,73.0,-0.0124921484913133,-0.1299629549158066,1.0,1.0,1.0,1.0,0.025298170091832,0.0005908861020905,0.0233568712656165,0.0010031322198282,0.0396523628462791,0.0010031322198282,0.0396523628462791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,Most of the time,0,0,1,18-24,0.0921634881249527,0.0261163424295841,-0.0204173221928095,0.0006262620959207,-0.0391650609422438,-0.0079813001853336,0.0416075089628307,-0.0049415342529358,-0.0423724446861712,0.009272319520519
105,Strong Republican,45 - 64,104.08309027777776,35052.666666666664,1301.0,16755.5,1.0,1.0,1.0,0.0279423030107076,0.0009316679477325,1.0,1.0,1.0,1.0,0.0371155784628844,2.8528499971471503e-05,0.0007686395080707,2.8528499971471503e-05,0.0007686395080707,2.8528499971471503e-05,0.0007686395080707,42.1722337962963,76.0,1154.0,860.0,589.0,110.0,1.0,1.0,2.0,36.0,1.0,1.0,2.0,1.0,1.0,2.0,11.31578947368421,4.368421052631579,-0.0015025052329736,0.0115845146245694,0.0130870198575431,-0.175327824074074,-0.1807080704365079,-0.0053802463624338,0.4736842105263157,0.0131578947368421,0.0131578947368421,0.0263157894736842,0.0277777777777777,0.0277777777777777,0.0555555555555555,0.127906976744186,0.0011627906976744,0.0011627906976744,0.0023255813953488,0.009090909090909,0.009090909090909,0.0181818181818181,202.9804861111111,14691.0,615.0,6052.0,3.0,4.0,7.0,0.0878241077329808,0.021817922077922,0.0418623647130896,0.411952896331087,0.000204206657137,0.0002722755428493,0.0004764821999863,0.0048780487804878,0.0065040650406504,0.0113821138211382,202.9058564814815,1079.0,53.0,304.0,1.0,1.0,2.0,0.0934042763157894,0.0258960784313725,0.0491195551436515,0.2817423540315106,0.0009267840593141,0.0009267840593141,0.0018535681186283,0.0188679245283018,0.0188679245283018,0.0377358490566037,White,Most of the time,0,1,1,45-64,0.199326109185959,-0.0460449745319435,-0.0373782558582015,-0.0047984235453774,0.0435598829583567,-0.0012650686271223,0.0518765145450874,-0.0294917896713479,-0.0228010749631577,-0.0106584482885432
106,Strong Republican,65+,18.69880787037037,10232.0,3489.0,5801.0,245.0,412.0,413.0,0.0925990422204847,0.1889680137575236,1.0,1.0,1.0,1.0,0.3409890539483972,0.0239444878811571,0.0702206936084838,0.0402658326817826,0.1180854112926339,0.0403635652853792,0.1183720263685869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.52145833333333,1864.0,363.0,1142.0,29.0,36.0,37.0,0.1434998248686514,0.1895560773480663,0.1947424892703862,0.6126609442060086,0.015557939914163,0.01931330472103,0.0198497854077253,0.0798898071625344,0.0991735537190082,0.1019283746556473,,,,,,,,,,,,,,,,,,White,Most of the time,0,0,1,65+,,,,,,,,,,
107,Lean Republican,45 - 64,101.38895833333332,34389.833333333336,1460.0,13212.5,0.0,0.0,0.0,0.0197899471258463,0.235249109589041,1.0,0.0,0.0,0.0,0.0424544075526197,0.0,0.0,0.0,0.0,0.0,0.0,32.19855324074074,83.0,1060.0,846.0,414.0,118.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19277108433735,4.0120481927710845,0.0937165206090206,0.0980403603984411,0.0043238397894205,0.1630217195767195,0.1658131797367094,0.0027914601599899,0.4337349397590361,0.0,0.0,0.0,0.0,0.0,0.0,0.1394799054373522,0.0,0.0,0.0,0.0,0.0,0.0,197.79777777777772,44306.0,2797.0,10949.0,1.0,29.0,30.0,0.1546441044844278,0.2588067010309278,0.0631291472938202,0.2471222859206428,2.257030650476233e-05,0.0006545388886381,0.0006771091951428,0.0003575259206292,0.0103682516982481,0.0107257776188773,196.0787731481481,1079.0,92.0,355.0,0.0,0.0,0.0,0.1888571830985915,0.1872494505494505,0.0852641334569045,0.3290083410565338,0.0,0.0,0.0,0.0,0.0,0.0,White,Some of the time,1,0,0,45-64,0.26337672388501,0.0218356633372812,0.0854767181031832,-0.0423208367676983,-0.09212597407276,-0.0291182157739139,0.0191855265387403,-0.0396473806419324,0.0072210040859034,-0.0105436448246174
108,Strong Republican,45 - 64,250.00152777777777,183303.5373015873,1281.0,21075.77857142857,11.0,45.0,48.0,0.0086703443018879,0.1984553864168618,1.0,1.0,1.0,1.0,0.0069884085100462,6.000975301366837e-05,0.0085870413739266,0.0002454944441468,0.0351288056206089,0.0002618607404232,0.0374707259953161,73.57857638888889,1062.0,14893.0,12074.0,6852.0,2542.0,1.0,15.0,16.0,528.0,1.0,15.0,16.0,1.0,15.0,16.0,11.369114877589451,4.992467043314501,0.0069284326740269,0.0360698559081232,0.0291414232340962,-0.0987170454912575,-0.0602981778229748,0.0384188676682826,0.4971751412429379,0.0009416195856873,0.0141242937853107,0.0150659133709981,0.0018939393939393,0.0284090909090909,0.0303030303030303,0.2105350339572635,8.282259400364419e-05,0.0012423389100546,0.0013251615040583,0.0003933910306845,0.0059008654602675,0.006294256490952,251.77881944444445,15903.0,919.0,5330.0,7.0,39.0,41.0,0.1268576923076923,0.1617031319910514,0.0577878387725586,0.335156888637364,0.0004401685216625,0.0024523674778343,0.0025781299125951,0.0076169749727965,0.0424374319912948,0.044613710554951,250.8289930555556,2048.0,150.0,749.0,1.0,0.0,1.0,0.1557602136181575,0.2542884353741497,0.0732421875,0.36572265625,0.00048828125,0.0,0.00048828125,0.0066666666666666,0.0,0.0066666666666666,White,Some of the time,0,1,0,45-64,0.194379909012399,-0.0174790159918886,0.0018365352494186,-0.0268492296372493,-0.025487962902518,0.0165067345023314,-0.0134793985582091,0.0221559591219425,0.0151146712771507,0.0139698488561082
109,Strong Democrat,25 - 44,111.25797453703704,31580.516666666663,273.91666666666663,15843.516666666666,0.0,3.0,3.0,0.0077848916869103,-0.1344630666261028,1.0,0.0,1.0,1.0,0.008673596748206,0.0,0.0,9.49952792623722e-05,0.0109522360815333,9.49952792623722e-05,0.0109522360815333,27.948506944444443,344.0,4888.0,3705.0,1972.0,381.0,0.0,7.0,7.0,148.0,0.0,6.0,6.0,0.0,6.0,6.0,10.770348837209305,4.27906976744186,0.0003237050337976,-0.0050321471753321,-0.0053558522091297,-0.0455407561576354,-0.0434139443457268,0.0021268118119086,0.4302325581395348,0.0,0.0174418604651162,0.0174418604651162,0.0,0.0405405405405405,0.0405405405405405,0.1028340080971659,0.0,0.0018893387314439,0.0018893387314439,0.0,0.0183727034120734,0.0183727034120734,186.1949305555556,21700.0,436.0,8935.0,0.0,18.0,18.0,0.0343179742585338,-0.3000154734411085,0.0200921658986175,0.4117511520737327,0.0,0.0008294930875576,0.0008294930875576,0.0,0.0412844036697247,0.0412844036697247,185.359675925926,1007.0,54.0,320.0,0.0,4.0,4.0,-0.062644375,-0.1807574074074073,0.0536246276067527,0.3177755710029791,0.0,0.0039721946375372,0.0039721946375372,0.0,0.074074074074074,0.074074074074074,White,Some of the time,1,1,0,25-44,0.160117399138513,-0.0274044201917524,-0.0018419368091699,0.0058765548292993,-0.0291836134870995,-0.0010549054799392,0.0028494195283128,0.0078094431709862,-0.0155213198448442,0.0262846624894534
110,Strong Democrat,25 - 44,138.32004629629628,8907.695979020978,63.0,2990.7508574758576,0.0,0.0,0.0,0.0479538280375883,-0.0880253968253968,1.0,0.0,0.0,0.0,0.0070725359451394,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.1593055555556,55214.0,372.0,25028.0,1.0,1.0,2.0,0.1946651909860955,-0.2028250728862973,0.0067374216684174,0.4532908320353533,1.81113485710146e-05,1.81113485710146e-05,3.62226971420292e-05,0.0026881720430107,0.0026881720430107,0.0053763440860215,220.83091435185185,62.0,2.0,20.0,0.0,0.0,0.0,0.163735,0.2616,0.032258064516129,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,White,Only now and then,1,1,0,25-44,,,,,,,,,,
111,Not very strong Republican,25 - 44,102.0046412037037,45569.583333333336,3334.583333333333,23716.5,0.0,89.0,89.0,0.0842285362129344,0.0628434487067349,1.0,0.0,1.0,1.0,0.0731756379895215,0.0,0.0,0.0019530571378935,0.02668999125328,0.0019530571378935,0.02668999125328,13.72824074074074,9.0,122.0,98.0,49.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.88888888888889,6.777777777777778,0.0203928835978836,0.0138727540678016,-0.0065201295300819,-0.23048,-0.1804876666666666,0.0499923333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,194.56579861111112,56074.0,5474.0,37046.0,0.0,27.0,27.0,0.1076201020353074,-0.3991899907149489,0.0976210008203445,0.6606626957235082,0.0,0.0004815065805899,0.0004815065805899,0.0,0.0049324077457069,0.0049324077457069,174.44739583333333,165.0,5.0,38.0,0.0,0.0,0.0,0.0739,-0.14965,0.0303030303030303,0.2303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,Asian,Some of the time,0,1,0,25-44,0.0494345015260642,-0.0182529988226508,-0.0112648217548949,-0.0551864177796632,-0.0485060184631268,-0.0060831396690532,0.0243919931795418,0.0412884522512391,-0.0514761004022555,0.0168554126360528
112,Independent/Not sure,45 - 64,146.01497685185186,86079.6761904762,48201.38888888888,64523.60039682539,7.0,10.0,17.0,0.2241380794497773,0.3640671586514912,1.0,1.0,1.0,1.0,0.559962479206234,8.132000850596225e-05,0.0001452240311194,0.0001161714407228,0.0002074629015991,0.0001974914492287,0.0003526869327186,58.642916666666665,170.0,2490.0,1903.0,1281.0,455.0,0.0,13.0,13.0,123.0,0.0,7.0,7.0,0.0,7.0,7.0,11.194117647058825,4.352941176470588,-0.003211276252731,0.0056025415129945,0.0088138177657255,0.0002192470156106,0.0054025527523695,0.0051833057367588,0.7235294117647059,0.0,0.0411764705882352,0.0411764705882352,0.0,0.056910569105691,0.056910569105691,0.2390961639516552,0.0,0.0068313189700472,0.0068313189700472,0.0,0.0285714285714285,0.0285714285714285,64.69707175925926,10164.0,840.0,3765.0,2.0,7.0,9.0,0.1265878353253652,0.1316093189964158,0.0826446280991735,0.3704250295159386,0.0001967729240456,0.0006887052341597,0.0008854781582054,0.0023809523809523,0.0083333333333333,0.0107142857142857,64.58605324074074,158.0,11.0,44.0,0.0,1.0,1.0,0.1052,0.0100727272727272,0.0696202531645569,0.2784810126582278,0.0,0.0063291139240506,0.0063291139240506,0.0,0.0909090909090909,0.0909090909090909,White,Most of the time,1,0,1,45-64,0.12236080829863,-0.0220135047546647,0.0305310228419979,-0.0226777730298233,0.0419640095146454,-0.0136846632698727,0.0084563692442377,-0.0136666418677025,0.0118388053123891,0.0098070301425585
